id,category
313500,
363090,Single-playerSteam Cloud Requires | agreement to | a 3rd-party | EULANOBUNAGA'S AMBITION: | Kakushin with | Power Up | Kit EULA
564050,Single-playerShared/Split Screen | PvPShared/Split Screen | Co-opSteam Achievements Full | controller supportSteam | Trading Cards Steam | Leaderboards Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRemote | Play Together
568950,Single-playerDownloadable Content Steam | Trading Cards Partial | Controller Support
734830,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Cloud
1281270,Single-playerSteam Achievements Remote | Play Together Profile | Features Limited 
1162050,Online PvPCross-Platform | Multiplayer Steam is | learning about | this game 
740550,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam
700200,Single-playerSteam Achievements Steam
55040,Single-playerShared/Split Screen | Co-opSteam Achievements Partial | Controller Support StatsRemote | Play Together
504130,Single-playerShared/Split Screen | Co-opSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on TVRemote | Play Together
1110050,Single-playerSteam Achievements Full | controller support
256460,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on TV
867050,Single-playerSteam Achievements Steam | Trading Cards Steam | Cloud Requires agreement | to a | 3rd-party EULAEndless | Fables 3: | Dark Moor
1375250,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Cloud StatsSteam | Leaderboards Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TVProfile | Features Limited 
327340,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Cloud Valve | Anti-Cheat enabledStats Steam
919770,Single-playerOnline PvPOnline | Co-opDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
429520,Single-playerSteam Trading
420640,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading
955130,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Cloud Valve | Anti-Cheat enabledStats Steam
739581,Downloadable Content Steam | Achievements Full controller | supportStats Steam Leaderboards
931650,Single-playerOnline PvPOnline | Co-opCross-Platform Multiplayer In-App | Purchases Remote Play | on Phone Remote | Play on | Tablet Profile Features | Limited Requires 3rd-Party | Account: Braveland Heroes Requires | agreement to | a 3rd-party | EULABraveland Heroes
524850,Single-playerSteam Achievements Steam | Trading Cards
1196400,
388292,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading
256370,Single-playerSteam Achievements Partial | Controller Support Steam | Cloud Requires agreement | to a | 3rd-party EULAMXGP | - The | Official Motocross | Videogame EULA
451650,Partial Controller | Support Requires agreement | to a | 3rd-party EULAWhirligig
355240,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam
388477,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Workshop Partial | Controller Support Includes | level editor
393320,
320363,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud Steam
320362,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud Steam
1012980,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Workshop Steam | Cloud Includes level
321540,Requires agreement | to a | 3rd-party EULAMODO | indie EULA
344770,Single-playerSteam Achievements Steam | Trading Cards
474761,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Cloud Steam
1048540,Single-playerSteam Achievements Partial | Controller Support Steam
391490,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TV
318600,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on TV
1010139,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading
237430,Single-playerSteam Achievements Steam | Trading Cards
1090730,Single-playerOnline PvPOnline | Co-opDownloadable Content Steam | Achievements Steam Trading | Cards Steam Workshop Partial | Controller Support
920568,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
313480,
63910,Single-playerSteam Cloud Includes | level editor
1147450,Single-playerSteam Cloud
691830,Single-playerSteam Achievements Steam | Trading Cards Steam
844330,Single-playerOnline PvPOnline
1026110,Single-playerSteam Achievements In-App | Purchases Profile Features | Limited Requires agreement | to a | 3rd-party EULARacing | Classics: Drag | Race Simulator
874342,Single-playerOnline PvPShared/Split | Screen PvPDownloadable | Content Partial Controller
780280,Single-playerSteam Achievements Steam | Trading Cards Steam
836590,Single-playerShared/Split Screen | Co-opSteam Achievements Partial | Controller Support Remote | Play Together
552880,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Captions | availableSteam Cloud
929102,Single-playerOnline PvPDownloadable | Content Steam Achievements Full | controller supportSteam | Trading Cards Steam
1390300,Online PvPPartial | Controller Support Steam | is learning | about this | game Requires 3rd-Party
1004891,Single-playerOnline PvPDownloadable | Content Steam Achievements Full | controller supportSteam
814251,Single-playerOnline PvPShared/Split | Screen PvPDownloadable | Content Steam Achievements Full | controller supportSteam | Trading Cards In-App | Purchases Steam Cloud
623540,Single-playerShared/Split Screen | PvPShared/Split Screen | Co-opPartial Controller | Support Remote Play
694090,Single-playerSteam Achievements
426310,Single-playerSteam Achievements Full | controller supportCaptions | availableRemote Play | on TV
505540,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud Steam
324332,Single-playerDownloadable Content
209830,Single-playerSteam Cloud
452960,Single-playerDownloadable Content Partial | Controller Support
1081650,Single-playerOnline PvPLAN | PvPSteam Achievements Steam | Workshop Steam Cloud Steam | Leaderboards Includes level
661940,Online PvPShared/Split | Screen PvPSteam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud StatsRemote | Play Together
1231970,Single-playerSteam is | learning about | this game Requires | agreement to | a 3rd-party | EULAPOLICE RESPONSE | VR : | DISTURBANCE EULA
1316800,Single-playerShared/Split Screen | Co-opSteam Achievements Full | controller supportSteam | Cloud Steam Leaderboards Steam | is learning | about this
878460,Single-playerOnline PvPShared/Split | Screen PvPDownloadable | Content Steam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Steam Leaderboards
296830,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards
943980,Single-playerSteam Cloud
1094820,Single-playerSteam Trading
564160,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards
338161,Single-playerCross-Platform Multiplayer Downloadable | Content Steam Achievements Steam | Trading Cards Steam | Workshop Steam Cloud
229627,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Cloud Valve | Anti-Cheat enabled
984560,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam
577530,Single-playerSteam Achievements Full | controller supportRequires | agreement to | a 3rd-party | EULAPixel Ripped | 1989 EULA
368610,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam
327410,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam
318130,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam
1126190,Single-playerSteam Achievements Full | controller supportRequires | agreement to | a 3rd-party | EULADisney Classic | Games Aladdin | and the | Lion King
110810,Single-playerDownloadable Content Steam
775900,Single-playerOnline PvPSteam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud Requires | agreement to | a 3rd-party | EULAMotoGP™18 EULA
361800,MMOOnline PvPOnline
3810,Single-playerSteam Trading
287020,Single-playerSteam Trading
508900,Single-playerSteam Achievements Steam | Trading Cards
1271750,Single-playerSteam Achievements Profile | Features Limited 
1308250,Single-playerSteam Achievements Partial | Controller Support Profile | Features Limited 
575330,Single-playerOnline PvPShared/Split | Screen PvPCross-Platform | Multiplayer Steam Achievements Full | controller supportSteam | Trading Cards Steam | Workshop Steam Cloud Steam | Leaderboards Remote Play
838410,Single-playerOnline PvPLAN | PvPShared/Split Screen | PvPOnline Co-opLAN | Co-opShared/Split Screen | Co-opSteam Achievements Steam | Cloud Includes level | editorRemote Play | Together Requires agreement | to a | 3rd-party EULATabletop | Playground EULA
568970,Single-playerDownloadable Content Steam | Trading Cards Partial | Controller Support
292710,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Cloud
458470,Single-playerSteam Achievements Steam | Trading Cards Steam | Cloud Requires agreement | to a | 3rd-party EULAGrim | Legends 3: | The Dark | City EULA
1115450,
1334840,
773390,Single-playerSteam Achievements Steam | Workshop Includes level
1051380,Single-playerOnline PvPShared/Split | Screen PvPOnline | Co-opShared/Split Screen | Co-opDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
661280,Single-playerOnline PvPShared/Split | Screen PvPOnline | Co-opShared/Split Screen | Co-opCross-Platform Multiplayer Steam | Achievements Steam Trading | Cards Remote Play
42200,
345660,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam | Cloud Remote Play | Together Requires agreement | to a | 3rd-party EULARide | - Game
246920,Cross-Platform Multiplayer Steam | Achievements Full controller | supportSteam Trading | Cards Steam Workshop Steam | Cloud StatsIncludes level
667750,Single-playerOnline PvPShared/Split | Screen PvPDownloadable | Content Steam Achievements Full | controller supportSteam | Trading Cards Steam
1221700,Single-playerDownloadable Content In-App | Purchases Steam Cloud Profile | Features Limited 
226100,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Steam Leaderboards Remote | Play on | TVRemote Play
454250,Single-playerSteam Achievements Steam | Trading Cards Steam
1333850,Single-playerSteam Achievements Profile | Features Limited 
561620,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Workshop Partial | Controller Support Includes | level editor
253900,Single-playerSteam Trading
1071100,
1159500,Single-playerSteam Achievements Steam | Trading Cards Steam | Cloud Requires agreement | to a | 3rd-party EULAGhost | Files 2: | Memory of | a Crime
32310,Single-playerRequires agreement | to a | 3rd-party EULAIndiana | Jones and | the Last | Crusade EULA
1392820,Single-playerSteam Achievements Steam | is learning | about this
865980,Single-playerOnline PvPShared/Split | Screen PvPOnline | Co-opShared/Split Screen | Co-opSteam Achievements Full | controller supportSteam | Cloud Remote Play
262260,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support
659970,Single-playerPartial Controller
261760,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on TVRequires | agreement to | a 3rd-party | EULALichdom: Battlemage
1055090,Single-playerSteam Achievements Steam | Workshop Steam Cloud Stats
242840,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Captions
1062960,
737002,Single-playerOnline PvPShared/Split | Screen PvPDownloadable
359960,Single-playerMMOCross-Platform Multiplayer Steam | Achievements Full controller | supportSteam Trading | Cards Remote Play
364510,Single-playerSteam Workshop Steam
322000,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Workshop Steam
274050,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Workshop Steam
929100,Single-playerOnline PvPDownloadable | Content Steam Achievements Full | controller supportSteam | Trading Cards Steam
365660,Single-playerSteam Achievements Full | controller supportSteam | Leaderboards Remote Play | on TVRemote | Play Together
743390,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support
347620,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam
382462,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Cloud
215003,Single-playerDownloadable Content
985430,Single-playerSteam Cloud
97000,Single-playerSteam Achievements Partial | Controller Support Steam
503400,Single-playerSteam Achievements Steam | Trading Cards
600990,Single-playerSteam Achievements Full | controller supportSteam | Cloud Remote Play | on TV
525430,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Cloud
1127610,Single-playerSteam Achievements Steam | Trading Cards Steam
840760,Single-playerCross-Platform Multiplayer Downloadable | Content Full controller | supportSteam Trading | Cards Steam Workshop In-App
795510,Single-playerOnline PvPShared/Split | Screen PvPSteam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud Remote | Play Together
1162280,Single-playerSteam Achievements Partial | Controller Support Steam | Cloud Steam is | learning about | this game 
297120,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam
316967,Single-playerDownloadable Content Captions | availablePartial Controller
1025590,Online PvPDownloadable | Content Profile Features
1241100,MMOOnline PvPSteam | Cloud StatsSteam Leaderboards Commentary | availableProfile Features
562230,Single-playerSteam Cloud
396710,Single-playerShared/Split Screen | Co-opSteam Achievements Full | controller supportSteam | Trading Cards Remote | Play on | Phone Remote Play | on Tablet Remote | Play on | TVRemote Play
383730,
939990,
1232580,Single-playerSteam Achievements Steam
981590,Full controller | supportSteam Cloud Profile | Features Limited 
356430,
253330,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Captions | availableSteam Cloud Remote | Play on
524690,Single-playerSteam Achievements Steam
301660,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud Steam
341000,Single-playerSteam Achievements
737000,Single-playerOnline PvPShared/Split | Screen PvPDownloadable
463170,Single-playerOnline Co-opSteam | Achievements Partial Controller | Support Steam Cloud
980548,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Workshop In-App | Purchases Steam Cloud Steam
446540,Single-playerOnline PvPShared/Split | Screen PvPCross-Platform | Multiplayer Steam Achievements Steam | Trading Cards In-App | Purchases Steam Cloud Remote | Play Together
393831,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading
888858,Single-playerOnline PvPOnline | Co-opDownloadable Content Steam | Achievements Partial Controller
619584,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Captions availableSteam
205910,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud StatsSteam Leaderboards
467760,Single-playerOnline PvPShared/Split | Screen PvPSteam | Achievements Full controller | supportSteam Trading | Cards Steam Workshop Steam | Cloud StatsIncludes level | editorRemote Play
245280,Single-playerSteam Achievements Full | controller supportSteam
1325800,Single-playerOnline PvPShared/Split | Screen PvPCross-Platform | Multiplayer Steam Achievements Steam | Turn Notifications Remote | Play Together
42964,Downloadable Content
10270,
287200,Single-playerSteam Achievements Steam | Trading Cards StatsSteam
1101350,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Cloud Valve | Anti-Cheat enabledStats Steam
390710,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud StatsSteam Leaderboards Remote | Play Together
988172,Single-playerOnline PvPOnline | Co-opDownloadable Content Steam | Achievements Steam Workshop Steam
453750,Single-playerSteam Achievements
315810,Single-playerSteam Trading | Cards Steam Cloud
208670,Single-playerSteam Achievements Partial | Controller Support Steam | Cloud StatsSteam Leaderboards
264805,Single-playerDownloadable Content
1117550,Single-playerDownloadable Content Partial | Controller Support Requires | agreement to | a 3rd-party | EULADJMAX RESPECT | V - | EXCLUSIVE GEAR | PACK EULA
979600,Single-playerFull controller | supportSteam Cloud
654220,Single-playerShared/Split Screen | PvPShared/Split Screen | Co-opSteam Achievements Full | controller supportStats Remote | Play Together
619583,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Captions availableSteam
1228510,Requires agreement | to a | 3rd-party EULASOUND | FORGE Audio | Studio 14 | Steam Edition
723790,Single-playerIn-App Purchases Steam | Cloud Requires 3rd-Party | Account: Home Net | Games's cross-platform | Cloud Saves | service registration | with e-mail | - optional 
1052440,Single-playerSteam Achievements Partial | Controller Support Steam
528056,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
228601,Single-playerOnline PvPLAN | PvPOnline Co-opLAN | Co-opDownloadable Content Steam | Achievements Steam Trading | Cards Steam Cloud Includes | level editor
1255050,Single-playerSteam Achievements Steam | Cloud Steam is | learning about | this game 
369830,
292711,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Cloud
215004,Single-playerDownloadable Content
292712,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Cloud
922400,Single-playerShared/Split Screen | PvPSteam Achievements Steam | Workshop Steam Cloud Steam | Leaderboards Includes level | editorRemote Play
885120,Single-playerSteam Achievements Captions | availableSteam Cloud
1254870,Single-playerSteam Achievements Profile | Features Limited 
685340,Single-playerSteam Achievements Full | controller supportSteam | Cloud Remote Play | on TV
224980,Single-playerRequires agreement | to a | 3rd-party EULAeula_224980
571410,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
247293,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
34830,Single-playerSteam Achievements Partial | Controller Support
670260,Single-playerOnline Co-opLAN | Co-opCross-Platform Multiplayer Partial | Controller Support Steam | Cloud Requires agreement | to a | 3rd-party EULASolace | Crafting EULA
1108740,Single-playerSteam Achievements
325210,Single-playerOnline Co-opSteam | Trading Cards
456540,Single-playerPartial Controller | Support Steam Cloud Requires | agreement to | a 3rd-party | EULAStar Wars | - Rebel | Assault 1 | and 2
339040,Single-playerPartial Controller | Support Steam Cloud Requires | agreement to | a 3rd-party | EULAChicken Little
1055670,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
1383630,Single-playerProfile Features
1233340,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on TV
529830,Steam Workshop
227760,Single-playerSteam Trading | Cards Requires agreement | to a | 3rd-party EULA227760_eula
357300,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam
628900,Single-playerOnline PvPShared/Split | Screen PvPCross-Platform | Multiplayer Steam Achievements Steam | Trading Cards Steam | Cloud Steam Turn | Notifications Remote Play
492680,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Cloud
558370,Single-playerDownloadable Content Profile | Features Limited 
704230,Single-playerOnline PvPSteam | Achievements Steam Trading | Cards Steam Workshop Steam | Cloud Requires agreement | to a | 3rd-party EULAPro | Cycling Manager | 2018 EULA
1133990,"Single-playerSteam Achievements Profile | Features Limited Requires | agreement to | a 3rd-party | EULACalm Down, | Stalin - | VR EULA"
305940,Single-playerSteam Achievements Steam | Trading Cards Steam
375200,Single-playerSteam Trading
565550,Single-playerRequires agreement | to a | 3rd-party EULARedneck | Rampage EULA
853140,Single-playerOnline PvP
1139930,Single-playerDownloadable Content Steam | Achievements Partial Controller | Support Steam Cloud
247291,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
509570,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam | Cloud Steam Leaderboards
552280,Single-playerSteam Trading
720710,Single-playerDownloadable Content Steam | Achievements Full controller
1038810,Single-playerFull controller
247308,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
1222580,Single-playerSteam Cloud Requires | agreement to | a 3rd-party | EULARustissimo EULA
271900,Single-playerSteam Achievements Steam
238301,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
649790,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam
8080,Single-playerPartial Controller | Support Remote Play
933480,Single-playerSteam Achievements Steam | Workshop Partial Controller | Support Steam Cloud
466110,Single-playerSteam Achievements Full | controller supportSteam | Leaderboards Remote Play
573180,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Cloud Valve | Anti-Cheat enabledStats Steam
980610,Single-playerOnline PvPShared/Split | Screen Co-opSteam | Achievements Steam Workshop Includes | level editorProfile | Features Limited Requires | 3rd-Party Account: Quaver (Supports | Linking to | Steam Account)
388800,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam | Cloud Steam Leaderboards
474766,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Cloud Steam | Leaderboards Incorporates 3rd-party | DRM: Denuvo
594370,Single-playerSteam Achievements
676830,Single-playerSteam Achievements Steam
264802,Single-playerDownloadable Content
233310,Single-playerSteam Achievements
643810,Single-playerFull controller | supportSteam Trading | Cards Steam Workshop Steam
65270,Single-playerPartial Controller
1335840,Single-playerOnline PvPLAN | PvPOnline Co-opLAN | Co-opDownloadable Content Steam | Achievements Steam Trading | Cards Steam Workshop Steam | Cloud Steam Leaderboards Includes | level editor
502940,"Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Requires | agreement to | a 3rd-party | EULACalm Down, | Stalin EULA"
233370,Single-playerSteam Achievements Partial | Controller Support Steam
233470,Single-playerSteam Achievements Full | controller support
22340,
353640,Single-playerSteam Achievements Steam | Trading Cards Steam
439540,Single-playerDownloadable Content
929680,Single-playerDownloadable Content Profile | Features Limited 
1239440,Single-playerSteam Achievements Partial | Controller Support Steam
57640,Single-playerRemote Play | on Tablet
1180510,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Cloud Valve | Anti-Cheat enabledStats Steam
737990,Downloadable Content Steam | Achievements Full controller | supportStats Steam Leaderboards
999550,Single-playerDownloadable Content Steam | Achievements Steam Trading
717340,Single-playerOnline PvPDownloadable | Content In-App Purchases Steam
489140,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards
1242753,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Partial Controller | Support Steam Cloud StatsSteam | Leaderboards Incorporates 3rd-party | DRM: Denuvo | Anti-tamper5 different | PC within | a day | machine activation
247292,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
38430,
808800,
1242778,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Partial Controller | Support Steam Cloud StatsSteam | Leaderboards Incorporates 3rd-party | DRM: Denuvo | Anti-tamper5 different | PC within | a day | machine activation
1018000,Single-playerShared/Split Screen | PvPSteam Achievements Partial | Controller Support Remote | Play Together
1072100,Single-playerShared/Split Screen | PvPPartial Controller | Support Remote Play | Together Requires agreement | to a | 3rd-party EULACHIKARA: | Action Arcade | Wrestling EULA
1279420,Single-playerShared/Split Screen | Co-opSteam Achievements Steam | Leaderboards Profile Features
1048600,Single-playerSteam Achievements Full | controller supportSteam
894700,Single-playerDownloadable Content Partial | Controller Support Includes | level editor
539670,Single-playerSteam Achievements Steam | Trading Cards
589870,Single-playerSteam Achievements Steam | Trading Cards In-App | Purchases Steam Cloud Stats
895420,Single-playerSteam Achievements Steam | Trading Cards Steam | Cloud Requires agreement | to a | 3rd-party EULAPath | of Sin: | Greed EULA
888855,Single-playerOnline PvPOnline | Co-opDownloadable Content Steam | Achievements Partial Controller
1113823,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading
761591,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Partial Controller | Support Steam Cloud StatsSteam
663380,Single-playerSteam Achievements Steam | Trading Cards Steam | Cloud Requires agreement | to a | 3rd-party EULATales | From Candlekeep: | Tomb of | Annihilation EULA
998990,Single-playerShared/Split Screen | Co-opSteam Achievements Partial | Controller Support Steam | Leaderboards Remote Play
1275760,Single-playerOnline PvPShared/Split | Screen PvPFull | controller supportRemote | Play Together
711750,Single-playerOnline PvPSteam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud Steam | Leaderboards Includes level | editorRequires agreement | to a | 3rd-party EULAMonster | Energy Supercross | - The | Official Videogame
1315150,Single-playerOnline PvPSteam | Achievements Steam Trading | Cards In-App Purchases Partial | Controller Support Remote | Play on | Phone Remote Play | on Tablet
528052,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
1004610,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on TV
1027880,Single-playerDownloadable Content Steam | Achievements Partial Controller | Support Profile Features
408300,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Leaderboards
695050,Single-playerSteam Achievements Full | controller supportSteam
1015790,Single-playerSteam Cloud
446560,Single-playerOnline PvPShared/Split | Screen PvPShared/Split | Screen Co-opIn-App | Purchases Remote Play | Together Incorporates 3rd-party | DRM: Denuvo | Anti-tamper5 different | PC within | a day | machine activation | limitRequires 3rd-Party | Account: Uplay (Supports Linking | to Steam | Account)Requires agreement | to a
55400,Single-playerDownloadable Content Steam | Achievements Partial Controller | Support Steam Cloud
42918,Single-playerDownloadable Content Partial | Controller Support Valve | Anti-Cheat enabledSteam
761030,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam
441870,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam
104900,Single-playerOnline PvPOnline | Co-opSteam Achievements Full | controller supportSteam | Trading Cards Steam | Workshop Valve Anti-Cheat | enabledStats Steam Leaderboards Includes | level editor
672970,
238300,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
235210,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Steam Leaderboards Remote | Play on | TVRequires agreement | to a | 3rd-party EULAStrider
288220,Single-playerSteam Trading | Cards Captions available
558241,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Workshop Partial | Controller Support Includes | level editor
1114460,Single-playerProfile Features
1353300,Single-playerSteam Achievements Steam | Cloud Profile Features
1086410,Single-playerOnline PvPCross-Platform | Multiplayer Steam Achievements Steam | Workshop Includes level | editorProfile Features
341150,Single-playerShared/Split Screen | PvPCross-Platform Multiplayer Steam | Achievements Steam Trading | Cards Steam Workshop Steam | Cloud Remote Play
415300,Single-playerSteam Achievements Steam | Trading Cards In-App | Purchases Partial Controller | Support Steam Cloud
937850,Single-playerSteam Achievements Steam | Trading Cards Steam
869670,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Cloud Valve | Anti-Cheat enabledStats Steam
284890,Single-playerSteam Achievements Steam | Trading Cards Steam | Cloud Requires agreement | to a | 3rd-party EULALeft | in the | Dark: No | One on | Board EULA
292230,Steam Workshop
1292180,Single-playerLAN PvP
651090,Single-playerMMOOnline PvPIn-App | Purchases Partial Controller | Support Requires agreement | to a | 3rd-party EULAAces | High III
888040,Single-playerShared/Split Screen | PvPSteam Cloud Remote | Play Together
369390,Single-playerSteam Trading | Cards Requires 3rd-Party | Account: Slitherine PBEM++ | for Multiplayer Requires | agreement to | a 3rd-party | EULAScourge of | War: Waterloo
705290,Single-playerSteam Achievements Partial | Controller Support
261530,Single-playerSteam Achievements Full | controller support
264750,Single-playerDownloadable Content
1150030,Single-playerOnline PvPOnline | Co-opDownloadable Content Steam | Achievements Steam Trading | Cards Partial Controller
247294,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
1056490,Single-playerPartial Controller
589860,Single-playerSteam Achievements Steam | Trading Cards
704040,Single-playerSteam Achievements Steam | Trading Cards In-App
982220,Single-playerSteam Achievements Steam | Cloud StatsSteam Leaderboards
328900,
897440,Single-playerSteam Cloud
6400,Single-playerRemote Play
397750,
606920,Single-playerSteam Workshop
1321010,Single-playerShared/Split Screen | Co-opSteam Achievements Partial | Controller Support Steam | Cloud Remote Play | Together Profile Features
463980,Single-playerSteam Achievements Steam | Trading Cards Requires | agreement to | a 3rd-party | EULASolitairica EULA
687920,Single-playerSteam Achievements Steam | Trading Cards
747340,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Requires | agreement to | a 3rd-party | EULAUnforgiving - | A Northern | Hymn EULA
842680,Downloadable Content Steam | Achievements Steam Trading
1152330,Single-playerSteam Achievements Profile | Features Limited 
1020780,MMOOnline PvPOnline | Co-opSteam Achievements In-App | Purchases Partial Controller | Support Profile Features | Limited Requires 3rd-Party | Account: Brave Wolf Mind Requires | agreement to | a 3rd-party | EULADark Story Online
1150460,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam
55398,Single-playerDownloadable Content Steam | Achievements Partial Controller | Support Steam Leaderboards
1320850,Online PvPDownloadable | Content Profile Features
1307870,Single-playerSteam Achievements Full | controller supportSteam | Cloud Steam is | learning about | this game 
